_parent_table_path,_parent_table_name,_parent_record_index,_index,DDEP,PGID,PPOS,TGID
BLOB,BLOB,1,6732,0,18657,7,1207
BLOB,BLOB,1,6733,1,21160,7,1207
BLOB,BLOB,1,6734,0,205328,8,1207
BLOB,BLOB,1,6735,1,521,8,1207
BLOB,BLOB,1,6736,0,25784,9,1207
BLOB,BLOB,1,6737,1,19463,9,1207
BLOB,BLOB,1,6738,0,21443,10,1207
BLOB,BLOB,1,6739,1,27797,10,1207
BLOB,BLOB,1,6740,0,27809,11,1207
BLOB,BLOB,1,6741,1,14296,11,1207
BLOB,BLOB,1,6742,0,23852,12,1207
BLOB,BLOB,1,6743,1,4159,12,1207
BLOB,BLOB,1,6744,2,1069,12,1207
BLOB,BLOB,1,6745,3,206063,12,1207
BLOB,BLOB,1,6746,4,30991,12,1207
BLOB,BLOB,1,6747,0,206049,13,1207
BLOB,BLOB,1,6748,1,9722,13,1207
BLOB,BLOB,1,6749,0,205251,14,1207
BLOB,BLOB,1,6750,1,544,14,1207
BLOB,BLOB,1,6751,2,34130,14,1207
BLOB,BLOB,1,6752,0,2728,15,1207
BLOB,BLOB,1,6753,1,6138,15,1207
BLOB,BLOB,1,6754,0,30648,16,1207
BLOB,BLOB,1,6755,1,14675,16,1207
BLOB,BLOB,1,6756,2,21286,16,1207
BLOB,BLOB,1,6757,3,34211,16,1207
BLOB,BLOB,1,6758,0,7963,17,1207
BLOB,BLOB,1,6759,1,30650,17,1207
BLOB,BLOB,1,6760,2,27810,17,1207
BLOB,BLOB,1,6761,0,19353,18,1207
BLOB,BLOB,1,6762,1,206059,18,1207
BLOB,BLOB,1,6763,0,17222,19,1207
BLOB,BLOB,1,6764,0,16402,20,1207
BLOB,BLOB,1,6765,0,21043,21,1207
BLOB,BLOB,1,6766,0,4494,22,1207
BLOB,BLOB,1,6767,1,14408,22,1207
BLOB,BLOB,1,6768,0,4494,23,1207
BLOB,BLOB,1,6769,0,16292,24,1207
BLOB,BLOB,1,6770,0,31518,25,1207
BLOB,BLOB,1,6771,0,17758,26,1207
BLOB,BLOB,1,6772,0,31518,27,1207
BLOB,BLOB,1,6773,0,17758,28,1207
BLOB,BLOB,1,6774,0,27797,29,1207
BLOB,BLOB,1,6775,0,27809,30,1207
BLOB,BLOB,1,6776,0,1069,31,1207
BLOB,BLOB,1,6777,0,23852,32,1207
BLOB,BLOB,1,6778,0,6138,33,1207
BLOB,BLOB,1,6779,0,7963,34,1207
BLOB,BLOB,1,6780,0,22159,0,1208
BLOB,BLOB,1,6781,1,21814,0,1208
BLOB,BLOB,1,6782,0,23853,1,1208
BLOB,BLOB,1,6783,1,30771,1,1208
BLOB,BLOB,1,6784,2,8888,1,1208
BLOB,BLOB,1,6785,0,7591,3,1208
BLOB,BLOB,1,6786,1,8170,3,1208
BLOB,BLOB,1,6787,2,346,3,1208
BLOB,BLOB,1,6788,3,33357,3,1208
BLOB,BLOB,1,6789,4,25423,3,1208
BLOB,BLOB,1,6790,5,2340,3,1208
BLOB,BLOB,1,6791,0,33049,4,1208
BLOB,BLOB,1,6792,1,22764,4,1208
BLOB,BLOB,1,6793,0,30845,5,1208
BLOB,BLOB,1,6794,1,20528,5,1208
BLOB,BLOB,1,6795,0,204739,6,1208
BLOB,BLOB,1,6796,0,19994,7,1208
BLOB,BLOB,1,6797,1,204737,7,1208
BLOB,BLOB,1,6798,0,30718,8,1208
BLOB,BLOB,1,6799,1,30725,8,1208
BLOB,BLOB,1,6800,0,23855,9,1208
BLOB,BLOB,1,6801,1,20231,9,1208
BLOB,BLOB,1,6802,0,27952,10,1208
BLOB,BLOB,1,6803,1,30722,10,1208
BLOB,BLOB,1,6804,2,34132,10,1208
BLOB,BLOB,1,6805,0,204735,11,1208
BLOB,BLOB,1,6806,1,34336,11,1208
BLOB,BLOB,1,6807,2,25680,11,1208
BLOB,BLOB,1,6808,0,19442,12,1208
BLOB,BLOB,1,6809,1,19803,12,1208
BLOB,BLOB,1,6810,2,5574,12,1208
BLOB,BLOB,1,6811,3,27945,12,1208
BLOB,BLOB,1,6812,0,20491,13,1208
BLOB,BLOB,1,6813,0,9983,14,1208
BLOB,BLOB,1,6814,1,20491,14,1208
BLOB,BLOB,1,6815,0,19409,15,1208
BLOB,BLOB,1,6816,1,20753,15,1208
BLOB,BLOB,1,6817,0,3250,16,1208
BLOB,BLOB,1,6818,1,20682,16,1208
BLOB,BLOB,1,6819,2,33208,16,1208
BLOB,BLOB,1,6820,3,18555,16,1208
BLOB,BLOB,1,6821,4,30719,16,1208
BLOB,BLOB,1,6822,0,20583,17,1208
BLOB,BLOB,1,6823,1,31536,17,1208
BLOB,BLOB,1,6824,0,21387,18,1208
BLOB,BLOB,1,6825,0,6744,19,1208
BLOB,BLOB,1,6826,0,6759,20,1208
BLOB,BLOB,1,6827,0,346,22,1208
BLOB,BLOB,1,6828,1,6783,22,1208
BLOB,BLOB,1,6829,0,346,23,1208
BLOB,BLOB,1,6830,0,6744,24,1208
BLOB,BLOB,1,6831,0,23853,25,1208
BLOB,BLOB,1,6832,0,346,26,1208
BLOB,BLOB,1,6833,0,23853,27,1208
BLOB,BLOB,1,6834,0,346,28,1208
BLOB,BLOB,1,6835,0,30722,29,1208
BLOB,BLOB,1,6836,0,25680,30,1208
BLOB,BLOB,1,6837,0,19442,31,1208
BLOB,BLOB,1,6838,0,19803,32,1208
BLOB,BLOB,1,6839,0,9983,33,1208
BLOB,BLOB,1,6840,0,33208,34,1208
BLOB,BLOB,1,6841,0,33828,0,1209
BLOB,BLOB,1,6842,1,22047,0,1209
BLOB,BLOB,1,6843,0,27739,1,1209
BLOB,BLOB,1,6844,1,22706,1,1209
BLOB,BLOB,1,6845,0,7332,3,1209
BLOB,BLOB,1,6846,1,9301,3,1209
BLOB,BLOB,1,6847,2,20182,3,1209
BLOB,BLOB,1,6848,3,21978,3,1209
BLOB,BLOB,1,6849,4,17819,3,1209
BLOB,BLOB,1,6850,0,33777,4,1209
BLOB,BLOB,1,6851,1,31188,4,1209
BLOB,BLOB,1,6852,0,29370,5,1209
BLOB,BLOB,1,6853,0,31189,6,1209
BLOB,BLOB,1,6854,0,2313,7,1209
BLOB,BLOB,1,6855,1,23858,7,1209
BLOB,BLOB,1,6856,0,21345,8,1209
BLOB,BLOB,1,6857,1,32905,8,1209
BLOB,BLOB,1,6858,0,4691,9,1209
BLOB,BLOB,1,6859,0,1345,10,1209
BLOB,BLOB,1,6860,1,23231,10,1209
BLOB,BLOB,1,6861,0,25533,11,1209
BLOB,BLOB,1,6862,1,22186,11,1209
BLOB,BLOB,1,6863,0,9775,12,1209
BLOB,BLOB,1,6864,1,33719,12,1209
BLOB,BLOB,1,6865,0,34472,13,1209
BLOB,BLOB,1,6866,0,22206,14,1209
BLOB,BLOB,1,6867,0,9041,15,1209
BLOB,BLOB,1,6868,1,34472,15,1209
BLOB,BLOB,1,6869,0,18835,16,1209
BLOB,BLOB,1,6870,1,18741,16,1209
BLOB,BLOB,1,6871,2,33728,16,1209
BLOB,BLOB,1,6872,3,7608,16,1209
BLOB,BLOB,1,6873,0,21061,17,1209
BLOB,BLOB,1,6874,0,30711,18,1209
BLOB,BLOB,1,6875,1,19626,18,1209
BLOB,BLOB,1,6876,2,31192,18,1209
BLOB,BLOB,1,6877,0,11316,19,1209
BLOB,BLOB,1,6878,0,16564,20,1209
BLOB,BLOB,1,6879,0,9301,22,1209
BLOB,BLOB,1,6880,1,10933,22,1209
BLOB,BLOB,1,6881,0,9301,23,1209
BLOB,BLOB,1,6882,0,11316,24,1209
BLOB,BLOB,1,6883,0,27739,25,1209
BLOB,BLOB,1,6884,0,9301,26,1209
BLOB,BLOB,1,6885,0,27739,27,1209
BLOB,BLOB,1,6886,0,9301,28,1209
BLOB,BLOB,1,6887,0,1345,29,1209
BLOB,BLOB,1,6888,0,25533,30,1209
BLOB,BLOB,1,6889,0,33719,31,1209
BLOB,BLOB,1,6890,0,9775,32,1209
BLOB,BLOB,1,6891,0,34472,33,1209
BLOB,BLOB,1,6892,0,18741,34,1209
BLOB,BLOB,1,6893,0,187,0,1210
BLOB,BLOB,1,6894,1,31049,0,1210
BLOB,BLOB,1,6895,2,21893,0,1210
BLOB,BLOB,1,6896,0,1762,1,1210
BLOB,BLOB,1,6897,1,20926,1,1210
BLOB,BLOB,1,6898,2,4259,1,1210
BLOB,BLOB,1,6899,0,19208,3,1210
BLOB,BLOB,1,6900,1,988,3,1210
BLOB,BLOB,1,6901,2,7428,3,1210
BLOB,BLOB,1,6902,3,27979,3,1210
BLOB,BLOB,1,6903,4,27982,3,1210
BLOB,BLOB,1,6904,0,1192,4,1210
BLOB,BLOB,1,6905,1,27981,4,1210
BLOB,BLOB,1,6906,2,28812,4,1210
BLOB,BLOB,1,6907,0,1091,5,1210
BLOB,BLOB,1,6908,1,5826,5,1210
BLOB,BLOB,1,6909,0,32987,6,1210
BLOB,BLOB,1,6910,1,5699,6,1210
BLOB,BLOB,1,6911,0,20771,7,1210
BLOB,BLOB,1,6912,0,10238,8,1210
BLOB,BLOB,1,6913,0,9745,9,1210
BLOB,BLOB,1,6914,0,18815,10,1210
BLOB,BLOB,1,6915,1,18860,10,1210
BLOB,BLOB,1,6916,2,17854,10,1210
BLOB,BLOB,1,6917,0,2267,11,1210
BLOB,BLOB,1,6918,1,16694,11,1210
BLOB,BLOB,1,6919,2,2583,11,1210
BLOB,BLOB,1,6920,0,23405,12,1210
BLOB,BLOB,1,6921,1,25119,12,1210
BLOB,BLOB,1,6922,2,204750,12,1210
BLOB,BLOB,1,6923,3,34229,12,1210
BLOB,BLOB,1,6924,4,4726,12,1210
BLOB,BLOB,1,6925,0,33681,13,1210
BLOB,BLOB,1,6926,0,34105,14,1210
BLOB,BLOB,1,6927,1,33681,14,1210
BLOB,BLOB,1,6928,2,33365,14,1210
BLOB,BLOB,1,6929,0,11672,15,1210
BLOB,BLOB,1,6930,1,10558,15,1210
BLOB,BLOB,1,6931,2,25671,15,1210
BLOB,BLOB,1,6932,0,33867,16,1210
BLOB,BLOB,1,6933,1,10437,16,1210
BLOB,BLOB,1,6934,2,33975,16,1210
BLOB,BLOB,1,6935,3,21003,16,1210
BLOB,BLOB,1,6936,4,21920,16,1210
BLOB,BLOB,1,6937,0,204747,17,1210
BLOB,BLOB,1,6938,1,12144,17,1210
BLOB,BLOB,1,6939,2,25369,17,1210
BLOB,BLOB,1,6940,0,30795,18,1210
BLOB,BLOB,1,6941,1,28957,18,1210
BLOB,BLOB,1,6942,0,12069,19,1210
BLOB,BLOB,1,6943,0,11917,20,1210
BLOB,BLOB,1,6944,0,19208,22,1210
BLOB,BLOB,1,6945,1,17849,22,1210
BLOB,BLOB,1,6946,0,19208,23,1210
BLOB,BLOB,1,6947,0,11917,24,1210
BLOB,BLOB,1,6948,0,1762,25,1210
BLOB,BLOB,1,6949,0,19208,26,1210
BLOB,BLOB,1,6950,0,1762,27,1210
BLOB,BLOB,1,6951,0,988,28,1210
BLOB,BLOB,1,6952,0,18815,29,1210
BLOB,BLOB,1,6953,0,2583,30,1210
BLOB,BLOB,1,6954,0,23405,31,1210
BLOB,BLOB,1,6955,0,25119,32,1210
BLOB,BLOB,1,6956,0,10558,33,1210
BLOB,BLOB,1,6957,0,21003,34,1210
BLOB,BLOB,1,6958,0,155,0,1211
BLOB,BLOB,1,6959,1,3995,0,1211
BLOB,BLOB,1,6960,0,23622,1,1211
BLOB,BLOB,1,6961,1,29461,1,1211
BLOB,BLOB,1,6962,2,204819,1,1211
BLOB,BLOB,1,6963,0,19519,3,1211
BLOB,BLOB,1,6964,1,33984,3,1211
BLOB,BLOB,1,6965,2,29468,3,1211
BLOB,BLOB,1,6966,3,204820,3,1211
BLOB,BLOB,1,6967,0,8899,4,1211
BLOB,BLOB,1,6968,1,29464,4,1211
BLOB,BLOB,1,6969,2,205392,4,1211
BLOB,BLOB,1,6970,3,30950,4,1211
BLOB,BLOB,1,6971,0,2887,5,1211
BLOB,BLOB,1,6972,1,33810,5,1211
BLOB,BLOB,1,6973,0,6659,6,1211
BLOB,BLOB,1,6974,0,33279,7,1211
BLOB,BLOB,1,6975,0,33237,8,1211
BLOB,BLOB,1,6976,0,20470,9,1211
BLOB,BLOB,1,6977,1,29466,9,1211
BLOB,BLOB,1,6978,0,5609,10,1211
BLOB,BLOB,1,6979,1,9777,10,1211
BLOB,BLOB,1,6980,0,8636,11,1211
BLOB,BLOB,1,6981,1,22461,11,1211
BLOB,BLOB,1,6982,0,1686,12,1211
BLOB,BLOB,1,6983,1,20565,12,1211
BLOB,BLOB,1,6984,2,347,12,1211
BLOB,BLOB,1,6985,3,34460,12,1211
BLOB,BLOB,1,6986,4,204818,12,1211
BLOB,BLOB,1,6987,0,203,13,1211
BLOB,BLOB,1,6988,0,3524,14,1211
BLOB,BLOB,1,6989,1,33212,14,1211
BLOB,BLOB,1,6990,0,3443,15,1211
BLOB,BLOB,1,6991,0,19674,16,1211
BLOB,BLOB,1,6992,1,19092,16,1211
BLOB,BLOB,1,6993,2,10109,16,1211
BLOB,BLOB,1,6994,3,157,16,1211
BLOB,BLOB,1,6995,4,1269,16,1211
BLOB,BLOB,1,6996,0,204817,17,1211
BLOB,BLOB,1,6997,0,18896,18,1211
BLOB,BLOB,1,6998,1,23715,18,1211
BLOB,BLOB,1,6999,0,21936,19,1211
BLOB,BLOB,1,7000,0,22600,20,1211
BLOB,BLOB,1,7001,0,33984,22,1211
BLOB,BLOB,1,7002,1,8650,22,1211
BLOB,BLOB,1,7003,0,33984,23,1211
BLOB,BLOB,1,7004,0,21936,24,1211
BLOB,BLOB,1,7005,0,23622,25,1211
BLOB,BLOB,1,7006,0,19519,26,1211
BLOB,BLOB,1,7007,0,23622,27,1211
BLOB,BLOB,1,7008,0,19519,28,1211
BLOB,BLOB,1,7009,0,5609,29,1211
BLOB,BLOB,1,7010,0,8636,30,1211
BLOB,BLOB,1,7011,0,1686,31,1211
BLOB,BLOB,1,7012,0,20565,32,1211
BLOB,BLOB,1,7013,0,3524,33,1211
BLOB,BLOB,1,7014,0,19092,34,1211
BLOB,BLOB,1,7015,0,9147,0,1212
BLOB,BLOB,1,7016,1,22833,0,1212
BLOB,BLOB,1,7017,0,18053,1,1212
BLOB,BLOB,1,7018,1,8874,1,1212
BLOB,BLOB,1,7019,2,22565,1,1212
BLOB,BLOB,1,7020,0,29301,3,1212
BLOB,BLOB,1,7021,1,9726,3,1212
BLOB,BLOB,1,7022,2,9169,3,1212
BLOB,BLOB,1,7023,3,5864,3,1212
BLOB,BLOB,1,7024,4,24618,3,1212
BLOB,BLOB,1,7025,5,19252,3,1212
BLOB,BLOB,1,7026,0,19046,4,1212
BLOB,BLOB,1,7027,1,23898,4,1212
BLOB,BLOB,1,7028,2,10260,4,1212
BLOB,BLOB,1,7029,0,30604,5,1212
BLOB,BLOB,1,7030,1,7086,5,1212
BLOB,BLOB,1,7031,0,18271,6,1212
BLOB,BLOB,1,7032,1,23694,6,1212
BLOB,BLOB,1,7033,0,5837,7,1212
BLOB,BLOB,1,7034,1,18508,7,1212
BLOB,BLOB,1,7035,2,3020,7,1212
BLOB,BLOB,1,7036,0,7451,8,1212
BLOB,BLOB,1,7037,1,288,8,1212
BLOB,BLOB,1,7038,0,23356,9,1212
BLOB,BLOB,1,7039,0,1246,10,1212
BLOB,BLOB,1,7040,1,10454,10,1212
BLOB,BLOB,1,7041,0,33643,11,1212
BLOB,BLOB,1,7042,1,6195,11,1212
BLOB,BLOB,1,7043,0,24926,12,1212
BLOB,BLOB,1,7044,1,20061,12,1212
BLOB,BLOB,1,7045,2,9361,12,1212
BLOB,BLOB,1,7046,0,34433,13,1212
BLOB,BLOB,1,7047,0,34433,14,1212
BLOB,BLOB,1,7048,1,4092,14,1212
BLOB,BLOB,1,7049,0,19906,15,1212
BLOB,BLOB,1,7050,1,22079,15,1212
BLOB,BLOB,1,7051,0,18052,16,1212
BLOB,BLOB,1,7052,1,19921,16,1212
BLOB,BLOB,1,7053,2,19744,16,1212
BLOB,BLOB,1,7054,3,25540,16,1212
BLOB,BLOB,1,7055,4,530,16,1212
BLOB,BLOB,1,7056,0,4013,17,1212
BLOB,BLOB,1,7057,1,18413,17,1212
BLOB,BLOB,1,7058,0,8096,18,1212
BLOB,BLOB,1,7059,1,19096,18,1212
BLOB,BLOB,1,7060,0,10167,19,1212
BLOB,BLOB,1,7061,0,34313,20,1212
BLOB,BLOB,1,7062,0,9726,22,1212
BLOB,BLOB,1,7063,1,6948,22,1212
BLOB,BLOB,1,7064,0,9726,23,1212
BLOB,BLOB,1,7065,0,10167,24,1212
BLOB,BLOB,1,7066,0,18053,25,1212
BLOB,BLOB,1,7067,0,9726,26,1212
BLOB,BLOB,1,7068,0,18053,27,1212
BLOB,BLOB,1,7069,0,9726,28,1212
BLOB,BLOB,1,7070,0,1246,29,1212
BLOB,BLOB,1,7071,0,33643,30,1212
BLOB,BLOB,1,7072,0,24926,31,1212
BLOB,BLOB,1,7073,0,20061,32,1212
BLOB,BLOB,1,7074,0,34433,33,1212
BLOB,BLOB,1,7075,0,19096,34,1212
BLOB,BLOB,1,7076,0,1223,0,1213
BLOB,BLOB,1,7077,1,25679,0,1213
BLOB,BLOB,1,7078,2,34546,0,1213
BLOB,BLOB,1,7079,0,23921,1,1213
BLOB,BLOB,1,7080,1,7516,1,1213
BLOB,BLOB,1,7081,2,22826,1,1213
BLOB,BLOB,1,7082,3,205322,1,1213
BLOB,BLOB,1,7083,0,23732,3,1213
BLOB,BLOB,1,7084,1,14560,3,1213
BLOB,BLOB,1,7085,2,3401,3,1213
BLOB,BLOB,1,7086,3,27692,3,1213
BLOB,BLOB,1,7087,4,205993,3,1213
BLOB,BLOB,1,7088,5,27574,3,1213
BLOB,BLOB,1,7089,0,27875,4,1213
BLOB,BLOB,1,7090,1,17137,4,1213
BLOB,BLOB,1,7091,2,205320,4,1213
BLOB,BLOB,1,7092,0,205324,5,1213
BLOB,BLOB,1,7093,1,30629,5,1213
BLOB,BLOB,1,7094,0,27691,6,1213
BLOB,BLOB,1,7095,0,206726,7,1213
BLOB,BLOB,1,7096,1,22576,7,1213
BLOB,BLOB,1,7097,0,18598,8,1213
BLOB,BLOB,1,7098,0,27688,9,1213
BLOB,BLOB,1,7099,1,30617,9,1213
BLOB,BLOB,1,7100,2,14671,9,1213
BLOB,BLOB,1,7101,0,33985,10,1213
BLOB,BLOB,1,7102,1,20991,10,1213
BLOB,BLOB,1,7103,0,29307,11,1213
BLOB,BLOB,1,7104,1,22560,11,1213
BLOB,BLOB,1,7105,0,20991,12,1213
BLOB,BLOB,1,7106,1,206003,12,1213
BLOB,BLOB,1,7107,0,205991,13,1213
BLOB,BLOB,1,7108,0,27687,14,1213
BLOB,BLOB,1,7109,1,205991,14,1213
BLOB,BLOB,1,7110,2,14162,14,1213
BLOB,BLOB,1,7111,3,15347,14,1213
BLOB,BLOB,1,7112,0,14162,15,1213
BLOB,BLOB,1,7113,0,30619,16,1213
BLOB,BLOB,1,7114,1,33173,16,1213
BLOB,BLOB,1,7115,2,27695,16,1213
BLOB,BLOB,1,7116,3,28028,16,1213
BLOB,BLOB,1,7117,0,30611,17,1213
BLOB,BLOB,1,7118,1,17119,17,1213
BLOB,BLOB,1,7119,2,20156,17,1213
BLOB,BLOB,1,7120,0,23966,18,1213
BLOB,BLOB,1,7121,1,14360,18,1213
BLOB,BLOB,1,7122,0,16308,19,1213
BLOB,BLOB,1,7123,0,17207,20,1213
BLOB,BLOB,1,7124,0,17312,22,1213
BLOB,BLOB,1,7125,1,16888,22,1213
BLOB,BLOB,1,7126,0,16888,23,1213
BLOB,BLOB,1,7127,0,16308,24,1213
BLOB,BLOB,1,7128,0,23921,25,1213
BLOB,BLOB,1,7129,0,3401,26,1213
BLOB,BLOB,1,7130,0,23921,27,1213
BLOB,BLOB,1,7131,0,14560,28,1213
BLOB,BLOB,1,7132,0,20991,29,1213
BLOB,BLOB,1,7133,0,29307,30,1213
BLOB,BLOB,1,7134,0,206003,31,1213
BLOB,BLOB,1,7135,0,20991,32,1213
BLOB,BLOB,1,7136,0,27687,33,1213
BLOB,BLOB,1,7137,0,30619,34,1213
BLOB,BLOB,1,7138,0,20485,0,1214
BLOB,BLOB,1,7139,1,18962,0,1214
BLOB,BLOB,1,7140,0,22065,1,1214
BLOB,BLOB,1,7141,1,28119,1,1214
BLOB,BLOB,1,7142,2,204948,1,1214
BLOB,BLOB,1,7143,3,5748,1,1214
BLOB,BLOB,1,7144,0,8074,3,1214
BLOB,BLOB,1,7145,1,7973,3,1214
BLOB,BLOB,1,7146,2,25746,3,1214
BLOB,BLOB,1,7147,3,10538,3,1214
BLOB,BLOB,1,7148,4,30911,3,1214
BLOB,BLOB,1,7149,5,28120,3,1214
BLOB,BLOB,1,7150,0,31502,4,1214
BLOB,BLOB,1,7151,1,29109,4,1214
BLOB,BLOB,1,7152,2,30853,4,1214
BLOB,BLOB,1,7153,0,205291,5,1214
BLOB,BLOB,1,7154,1,23910,5,1214
BLOB,BLOB,1,7155,0,23438,6,1214
BLOB,BLOB,1,7156,1,28121,6,1214
BLOB,BLOB,1,7157,0,8889,7,1214
BLOB,BLOB,1,7158,1,19200,7,1214
BLOB,BLOB,1,7159,0,9472,8,1214
BLOB,BLOB,1,7160,0,12725,9,1214
BLOB,BLOB,1,7161,0,21245,10,1214
BLOB,BLOB,1,7162,1,12728,10,1214
BLOB,BLOB,1,7163,0,7670,11,1214
BLOB,BLOB,1,7164,1,204950,11,1214
BLOB,BLOB,1,7165,2,29108,11,1214
BLOB,BLOB,1,7166,0,28109,12,1214
BLOB,BLOB,1,7167,1,25330,12,1214
BLOB,BLOB,1,7168,2,23260,12,1214
BLOB,BLOB,1,7169,3,12734,12,1214
BLOB,BLOB,1,7170,0,10725,13,1214
BLOB,BLOB,1,7171,0,10725,14,1214
BLOB,BLOB,1,7172,1,12705,14,1214
BLOB,BLOB,1,7173,2,10528,14,1214
BLOB,BLOB,1,7174,0,23795,15,1214
BLOB,BLOB,1,7175,1,28118,15,1214
BLOB,BLOB,1,7176,2,28445,15,1214
BLOB,BLOB,1,7177,0,29103,16,1214
BLOB,BLOB,1,7178,1,29031,16,1214
BLOB,BLOB,1,7179,2,30655,16,1214
BLOB,BLOB,1,7180,3,28123,16,1214
BLOB,BLOB,1,7181,4,205879,16,1214
BLOB,BLOB,1,7182,0,22997,17,1214
BLOB,BLOB,1,7183,1,22529,17,1214
BLOB,BLOB,1,7184,0,29104,18,1214
BLOB,BLOB,1,7185,1,29102,18,1214
BLOB,BLOB,1,7186,0,12692,19,1214
BLOB,BLOB,1,7187,0,12699,20,1214
BLOB,BLOB,1,7188,0,8074,22,1214
BLOB,BLOB,1,7189,1,12687,22,1214
BLOB,BLOB,1,7190,0,8074,23,1214
BLOB,BLOB,1,7191,0,12699,24,1214
BLOB,BLOB,1,7192,0,22065,25,1214
BLOB,BLOB,1,7193,0,8074,26,1214
BLOB,BLOB,1,7194,0,22065,27,1214
BLOB,BLOB,1,7195,0,8074,28,1214
BLOB,BLOB,1,7196,0,21245,29,1214
BLOB,BLOB,1,7197,0,7670,30,1214
BLOB,BLOB,1,7198,0,28109,31,1214
BLOB,BLOB,1,7199,0,25330,32,1214
BLOB,BLOB,1,7200,0,10725,33,1214
BLOB,BLOB,1,7201,0,29031,34,1214
BLOB,BLOB,1,7202,0,146,0,1215
BLOB,BLOB,1,7203,1,19910,0,1215
BLOB,BLOB,1,7204,0,8771,1,1215
BLOB,BLOB,1,7205,1,6927,1,1215
BLOB,BLOB,1,7206,0,21923,3,1215
BLOB,BLOB,1,7207,1,30917,3,1215
BLOB,BLOB,1,7208,2,23439,3,1215
BLOB,BLOB,1,7209,3,23156,3,1215
BLOB,BLOB,1,7210,4,1570,3,1215
BLOB,BLOB,1,7211,5,30585,3,1215
BLOB,BLOB,1,7212,0,21232,4,1215
BLOB,BLOB,1,7213,1,21237,4,1215
BLOB,BLOB,1,7214,2,9071,4,1215
BLOB,BLOB,1,7215,0,6364,5,1215
BLOB,BLOB,1,7216,0,984,6,1215
BLOB,BLOB,1,7217,1,5639,6,1215
BLOB,BLOB,1,7218,0,4240,7,1215
BLOB,BLOB,1,7219,0,4326,8,1215
BLOB,BLOB,1,7220,1,19835,8,1215
BLOB,BLOB,1,7221,0,940,9,1215
BLOB,BLOB,1,7222,0,31326,10,1215
BLOB,BLOB,1,7223,1,28335,10,1215
BLOB,BLOB,1,7224,2,13240,10,1215
BLOB,BLOB,1,7225,0,1151,11,1215
BLOB,BLOB,1,7226,1,22718,11,1215
BLOB,BLOB,1,7227,0,1094,12,1215
BLOB,BLOB,1,7228,1,17716,12,1215
BLOB,BLOB,1,7229,0,3511,13,1215
BLOB,BLOB,1,7230,0,668,14,1215
BLOB,BLOB,1,7231,1,3511,14,1215
BLOB,BLOB,1,7232,2,13126,14,1215
BLOB,BLOB,1,7233,0,18993,15,1215
BLOB,BLOB,1,7234,1,25365,15,1215
BLOB,BLOB,1,7235,0,7685,16,1215
BLOB,BLOB,1,7236,1,28331,16,1215
BLOB,BLOB,1,7237,2,1378,16,1215
BLOB,BLOB,1,7238,3,1057,16,1215
BLOB,BLOB,1,7239,4,3368,16,1215
BLOB,BLOB,1,7240,0,10330,17,1215
BLOB,BLOB,1,7241,1,7627,17,1215
BLOB,BLOB,1,7242,2,28333,17,1215
BLOB,BLOB,1,7243,0,20323,18,1215
BLOB,BLOB,1,7244,0,17722,19,1215
BLOB,BLOB,1,7245,0,13142,20,1215
BLOB,BLOB,1,7246,0,12639,22,1215
BLOB,BLOB,1,7247,1,15001,22,1215
BLOB,BLOB,1,7248,0,15001,23,1215
BLOB,BLOB,1,7249,0,17722,24,1215
BLOB,BLOB,1,7250,0,8771,25,1215
BLOB,BLOB,1,7251,0,30917,26,1215
BLOB,BLOB,1,7252,0,8771,27,1215
BLOB,BLOB,1,7253,0,23439,28,1215
BLOB,BLOB,1,7254,0,28335,29,1215
BLOB,BLOB,1,7255,0,1151,30,1215
BLOB,BLOB,1,7256,0,1094,31,1215
BLOB,BLOB,1,7257,0,1094,32,1215
BLOB,BLOB,1,7258,0,668,33,1215
BLOB,BLOB,1,7259,0,1378,34,1215
BLOB,BLOB,1,7260,0,19887,0,1216
BLOB,BLOB,1,7261,1,31242,0,1216
BLOB,BLOB,1,7262,2,7176,0,1216
BLOB,BLOB,1,7263,0,25057,1,1216
BLOB,BLOB,1,7264,1,34572,1,1216
BLOB,BLOB,1,7265,2,25055,1,1216
BLOB,BLOB,1,7266,0,22425,3,1216
BLOB,BLOB,1,7267,1,10215,3,1216
BLOB,BLOB,1,7268,2,22687,3,1216
BLOB,BLOB,1,7269,3,7173,3,1216
BLOB,BLOB,1,7270,4,7146,3,1216
BLOB,BLOB,1,7271,5,25051,3,1216
BLOB,BLOB,1,7272,0,7172,4,1216
BLOB,BLOB,1,7273,1,3272,4,1216
BLOB,BLOB,1,7274,2,22458,4,1216
BLOB,BLOB,1,7275,0,20270,5,1216
BLOB,BLOB,1,7276,1,25056,5,1216
BLOB,BLOB,1,7277,0,20891,6,1216
BLOB,BLOB,1,7278,1,10311,6,1216
BLOB,BLOB,1,7279,0,19898,7,1216
BLOB,BLOB,1,7280,1,25058,7,1216
BLOB,BLOB,1,7281,0,19776,8,1216
BLOB,BLOB,1,7282,1,33171,8,1216
BLOB,BLOB,1,7283,0,20483,9,1216
BLOB,BLOB,1,7284,1,7168,9,1216
BLOB,BLOB,1,7285,0,21822,10,1216
BLOB,BLOB,1,7286,1,10203,10,1216
BLOB,BLOB,1,7287,2,25067,10,1216
BLOB,BLOB,1,7288,0,7197,11,1216
BLOB,BLOB,1,7289,1,6071,11,1216
BLOB,BLOB,1,7290,0,653,12,1216
