_parent_table_path,_parent_table_name,_parent_record_index,_index,EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBSG,PBSK,PCAR,PCBT,PCMT,PCTH,PDPI,PDRO,PDRR,PELU,PEPS,PFMS,PFNA,PGID,PHAN,PHGT,PHSN,PHTN,PICN,PIEA,PIIP,PIMP,PINJ,PJEN,PJMP,PKAC,PKPR,PKRT,PLBD,PLBK,PLCI,PLCP,PLDT,PLHT,PLIB,PLJM,PLMC,PLMO,PLNA,PLPE,PLPL,PLPM,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSM,PLTR,PLTY,PLZC,PMRR,POID,POVR,PPBF,PPBK,PPBS,PPLA,PPOS,PQBS,PRBF,PRBK,PRBS,PROL,PRSD,PRSE,PSPD,PSTA,PSTM,PSTR,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOR,PTUP,PUHE,PWGT,PYCF,PYEA,PYWT,SRRN,TGID
BLOB,BLOB,1,9962,0,0,87,0,85,72,54,41,60,39,30,2,4600,66,511,63,28,83,SmithTavare_28976,36,Tavare,28976,0,70,42,Arlington,1,0,0,44,86,13,84,44,34,47,25505,55,34,0,1,73,60,49,69,1,Smith,71,0,47,99,73,74,45,58,40,51,52,57,75,29,28976,70,58,63,53,31,16,0,55,51,67,0,3,3,85,87,40,63,18478,23,67,15,11,1,87,23,24,24,40,0,15,50,3,0,27,1208
BLOB,BLOB,1,9963,0,0,79,0,78,74,41,40,74,41,59,2,0,58,511,63,35,75,WinnerJohnsonDallas_28978,67,Dallas,28978,0,77,24,St. Louis,1,0,0,36,85,16,78,48,31,48,25505,43,39,0,1,77,67,45,68,1,Winner-Johnson,57,0,65,99,72,80,41,43,34,41,39,52,81,32,28978,69,39,55,35,27,14,0,45,41,54,0,3,3,78,86,34,76,19167,14,79,28,29,1,85,13,18,29,26,0,65,50,2,0,32,1180
BLOB,BLOB,1,9964,0,0,71,24,57,80,38,40,52,36,51,3,0,29,511,63,33,54,McCoskeyJude_28980,39,Jude,28980,0,80,13,Terre Haute,1,0,0,50,87,72,74,28,29,31,16826,84,31,0,1,58,80,35,35,1,McCoskey,34,0,55,99,64,33,41,39,31,31,38,34,33,33,28980,74,77,77,77,29,9,0,76,74,75,0,0,15,65,87,15,84,18240,11,42,23,28,1,89,40,24,14,48,0,160,50,3,0,32,1187
BLOB,BLOB,1,9965,0,0,92,0,89,79,76,73,30,33,58,0,519,81,511,63,80,88,BookerZion_28982,27,Zion,28982,0,70,32,Charlotte,1,0,0,57,89,4,87,30,39,81,25505,31,76,0,1,29,30,78,55,1,Booker,31,0,24,99,65,28,65,45,79,76,48,17,24,82,28982,78,26,36,36,31,3,0,23,31,27,0,0,3,91,89,38,56,19388,20,25,33,10,1,87,34,16,24,41,0,26,50,3,0,83,1233
BLOB,BLOB,1,9966,0,0,81,0,80,76,59,38,73,38,60,2,5051,65,511,63,42,76,TuckerBrandon_28993,81,Brandon,28993,0,71,42,DeSoto,1,0,0,24,87,23,86,39,27,56,25505,46,44,0,1,84,71,54,67,1,Tucker,52,0,73,99,72,79,48,42,40,60,40,52,79,41,28993,70,48,54,42,42,14,0,44,42,53,0,3,3,79,88,36,68,20889,13,80,24,27,1,88,27,13,16,26,0,65,50,3,0,42,1221
BLOB,BLOB,1,9967,0,0,88,19,86,80,79,74,34,36,72,0,5353,82,511,63,77,84,WilsonAJ_28994,29,AJ,28994,0,74,42,Huntsville,1,0,0,38,91,84,90,38,44,88,57919,32,79,0,1,32,31,79,59,1,Wilson,38,0,27,99,65,28,81,67,83,76,66,14,47,80,28994,78,13,28,25,34,3,0,25,52,27,0,3,3,90,88,38,60,22395,10,31,18,36,1,85,40,14,10,38,0,30,50,3,0,84,1221
BLOB,BLOB,1,9968,0,0,68,0,52,82,36,38,47,33,50,3,2512,57,511,63,27,45,JonesDarrell_28995,30,Darrell,28995,0,76,19,Baltimore,1,0,0,5,87,74,69,44,35,30,25505,83,32,0,1,50,87,32,27,1,Jones,28,0,49,99,63,33,44,36,28,29,35,37,28,31,28995,77,79,82,84,37,8,0,77,76,78,0,3,15,56,86,20,88,19713,16,39,23,19,1,88,35,24,24,39,0,180,50,3,0,32,1221
BLOB,BLOB,1,9969,0,0,67,18,54,74,49,47,61,44,50,3,5642,28,511,63,24,49,PerezIsaac_28997,26,Isaac,28997,0,75,4,Corona,1,0,0,2,87,79,64,35,37,26,18624,83,28,0,1,67,82,24,26,1,Perez,29,0,65,99,63,26,38,49,29,24,49,38,24,24,28997,73,76,77,79,31,8,0,79,77,78,0,0,15,62,86,20,86,18345,12,50,24,16,1,88,16,12,16,31,0,179,50,3,0,24,1104
BLOB,BLOB,1,9970,0,0,93,19,90,73,79,76,49,25,78,0,1083,73,511,63,50,89,CraigQuincy_28999,40,Quincy,28999,0,70,4,Garden Grove,1,0,0,56,90,24,87,40,41,67,22975,42,64,0,1,61,45,87,43,1,Craig,35,0,39,99,65,55,50,63,62,83,66,6,53,53,28999,82,32,56,34,33,1,0,33,48,36,0,3,8,91,87,15,66,19485,33,55,10,20,1,88,21,16,27,35,0,29,50,3,0,56,1104
BLOB,BLOB,1,9971,0,0,82,0,81,75,31,30,80,37,52,2,3762,47,511,63,44,77,OwensChancellor_29004,75,Chancellor,29004,0,75,42,Haslet,1,0,0,7,86,90,80,38,36,37,25505,43,44,0,1,72,70,46,34,1,Owens,42,0,77,99,69,75,47,29,44,43,30,44,45,47,29004,72,29,33,28,38,12,0,29,22,37,0,3,13,81,87,15,76,18333,33,74,23,10,1,88,16,18,23,33,0,136,50,2,0,43,1204
BLOB,BLOB,1,9972,0,0,75,0,69,78,23,44,78,39,49,3,4027,28,511,63,23,60,PurcellAnisi_29005,75,Anisi,29005,0,75,43,West Bountiful,1,0,0,19,90,94,68,34,27,32,25505,57,25,0,1,79,78,27,32,1,Purcell,30,0,83,99,79,82,38,48,23,23,45,44,25,26,29005,78,62,69,54,28,12,0,56,59,69,0,3,15,71,87,20,85,22205,37,78,33,34,1,92,25,26,26,35,0,145,50,3,0,26,1116
BLOB,BLOB,1,9973,0,0,72,18,60,87,49,47,61,44,50,3,0,28,511,63,24,53,SfarciocKyle_29006,26,Kyle,29006,0,76,2,Peoria,1,0,0,2,92,64,66,35,37,26,18624,86,28,0,1,67,88,24,26,1,Sfarcioc,29,0,65,99,66,26,38,49,29,24,49,37,24,24,29006,83,78,83,87,31,8,0,82,84,85,0,3,15,65,88,20,89,21494,12,50,24,16,1,90,16,12,16,31,0,150,50,3,0,24,1116
BLOB,BLOB,1,9974,0,0,76,22,56,72,42,44,56,38,58,2,0,40,511,63,45,53,LatulippeNolan_29008,50,Nolan,29008,0,80,50,Aylmer,1,0,0,46,87,72,75,40,24,45,15675,83,41,0,1,59,81,44,42,1,Latulippe,42,0,60,99,65,42,50,43,40,39,40,34,39,40,29008,73,78,74,77,34,9,0,75,76,77,0,3,15,65,87,15,85,18924,21,45,25,32,1,89,13,30,20,39,0,155,50,2,0,40,1120
BLOB,BLOB,1,9975,0,0,83,0,82,83,66,74,60,42,72,0,176,82,511,63,61,79,AtkinsZach_29009,59,Zach,29009,0,76,15,Olathe,1,0,0,53,87,85,84,46,42,58,25505,58,76,0,1,68,57,70,35,1,Atkins,24,0,59,99,65,61,69,73,79,63,76,24,50,68,29009,77,57,65,62,38,4,0,63,66,60,0,0,2,82,88,25,75,17742,13,61,11,33,1,88,21,14,46,36,0,80,50,3,0,78,1123
BLOB,BLOB,1,9976,0,0,87,22,87,75,81,36,50,33,59,0,1339,69,511,63,45,83,DouglasCJ_29010,31,C.J.,29010,0,71,0,Leeds,1,0,0,31,87,13,86,31,25,67,53436,56,35,0,1,73,60,69,72,1,Douglas,70,0,36,99,66,76,50,46,47,77,45,60,78,49,29010,73,61,61,53,44,17,0,52,47,62,0,0,3,87,89,40,71,21180,32,74,30,28,1,88,40,34,25,28,0,40,50,3,0,45,1139
BLOB,BLOB,1,9977,0,0,92,22,89,80,60,41,47,39,60,0,350,68,511,63,36,87,BellTre_29012,37,Tre,29012,0,74,24,Ballwin,1,0,0,29,91,3,88,48,38,60,25534,58,43,0,1,70,49,65,78,1,Bell,83,0,46,99,77,80,45,51,42,68,40,57,84,35,29012,81,49,63,42,36,16,0,53,59,67,0,3,3,91,90,36,59,17772,17,73,17,14,1,87,28,15,36,26,0,40,50,3,0,34,1161
BLOB,BLOB,1,9978,0,0,68,0,53,77,35,36,46,43,54,2,2117,37,511,63,35,52,HarperDeAndre_29016,46,DeAndre,29016,0,78,26,Omaha,1,0,0,3,87,72,72,40,36,35,25505,81,35,0,1,42,82,39,9,1,Harper,9,0,41,99,66,37,47,35,39,40,35,34,9,39,29016,75,77,77,76,47,9,0,80,80,77,0,3,15,55,87,15,87,18044,31,34,30,21,1,89,16,25,32,47,0,162,50,1,0,34,1146
BLOB,BLOB,1,9979,0,0,71,0,65,80,41,43,57,42,53,2,0,24,511,63,24,68,SnehBrandon_29017,24,Brandon,29017,0,78,37,Philadelphia,1,0,0,22,87,69,64,43,48,25,25505,85,24,0,1,60,86,27,28,1,Sneh,25,0,60,99,65,25,38,43,26,27,40,34,26,26,29017,79,83,81,82,37,5,0,80,77,79,0,3,15,69,87,15,89,21516,21,43,20,29,1,88,22,15,10,46,0,155,50,2,0,24,1164
BLOB,BLOB,1,9980,0,0,87,0,85,78,54,41,60,39,30,0,3495,73,511,63,28,84,MossQua_29018,36,Qua,29018,0,70,9,West Point,1,0,0,44,87,19,86,44,34,47,25505,55,34,0,1,77,60,49,76,1,Moss,69,0,47,99,74,77,45,58,40,51,52,60,78,29,29018,77,58,63,53,31,17,0,55,51,67,0,0,3,86,88,33,69,22117,23,83,15,11,1,87,23,24,24,40,0,27,50,3,0,27,1201
BLOB,BLOB,1,9981,0,0,78,0,77,76,40,39,81,35,55,2,868,40,511,63,37,70,CharlesMalik_29021,83,Malik,29021,0,75,2,Tempe,1,0,0,10,87,0,78,36,31,39,25505,53,37,0,1,77,79,37,37,1,Charles,41,0,79,99,71,82,45,36,37,37,37,50,45,37,29021,70,48,51,42,38,13,0,43,42,50,0,3,3,77,87,15,80,17854,30,80,31,24,1,88,11,12,16,25,0,124,50,3,0,37,1180
BLOB,BLOB,1,9982,0,0,92,51,90,87,82,75,52,45,79,0,1408,86,511,63,85,90,DwyerJordan_29024,36,Jordan,29024,0,72,46,Puyallup,1,0,1,41,94,7,88,31,33,77,25505,46,89,0,1,78,58,87,80,1,Dwyer,70,0,40,99,64,77,81,63,92,83,59,14,75,88,29024,86,44,45,46,47,3,0,55,52,51,0,3,3,91,93,45,62,19528,23,65,25,21,1,90,40,12,11,22,0,30,50,3,0,87,1199
BLOB,BLOB,1,9983,0,0,69,0,52,75,35,36,46,43,54,2,2454,37,511,63,35,51,JacksonRasheed_29025,46,Rasheed,29025,0,79,34,Columbus,1,0,0,3,87,76,74,40,36,35,25505,84,35,0,1,42,83,39,38,1,Jackson,37,0,41,99,64,37,47,35,39,40,35,30,40,39,29025,72,80,77,79,47,7,0,79,77,76,0,3,15,57,87,15,88,18108,31,34,30,21,1,88,16,25,32,47,0,179,50,2,0,34,1204
BLOB,BLOB,1,9984,0,0,69,0,61,72,46,42,55,40,51,3,7795,29,511,63,24,55,ZambranoHunter_29027,25,Hunter,29027,0,77,8,Weston,1,0,0,47,88,57,68,26,30,29,25505,83,28,0,1,64,80,28,29,1,Zambrano,27,0,58,99,68,26,38,42,24,27,44,38,29,27,29027,74,80,80,78,43,8,0,79,81,79,0,3,5,64,88,46,84,20192,20,42,27,16,1,87,20,35,34,33,0,145,50,3,0,24,1205
BLOB,BLOB,1,9985,0,0,90,0,89,74,59,40,49,41,54,0,4114,66,511,63,37,87,ReedIsaiah_29031,31,Isaiah,29031,0,72,8,Tampa,1,0,0,35,87,0,88,24,29,60,25505,58,39,0,1,67,48,69,72,1,Reed,70,0,38,99,63,73,46,49,44,67,40,57,74,37,29031,72,62,66,51,36,16,0,54,58,66,0,3,7,89,88,36,63,19958,17,69,12,29,1,87,20,32,16,29,0,20,50,3,0,35,1214
BLOB,BLOB,1,9986,0,0,72,0,60,76,35,38,46,44,54,3,4114,25,511,63,24,53,ReedWill_29034,25,Will,29034,0,77,46,Redmond,1,0,0,46,87,66,63,34,46,28,25505,84,24,0,1,48,83,24,28,1,Reed,28,0,47,99,65,26,41,38,28,24,37,38,29,28,29034,75,80,80,79,34,8,0,78,76,78,0,3,5,67,87,15,85,21458,27,37,17,36,1,88,31,26,36,25,0,150,50,3,0,25,1137
BLOB,BLOB,1,9987,0,0,86,20,85,76,52,32,58,29,29,0,1191,55,511,63,30,83,DavisWilliam_29035,25,William,29035,0,70,45,South Boston,1,0,0,35,87,11,84,32,27,46,60350,56,26,0,1,75,50,51,71,1,Davis,65,0,28,99,65,76,42,40,31,51,37,49,77,30,29035,72,61,57,51,32,15,0,52,49,60,0,3,3,84,88,40,72,18741,30,78,36,36,1,87,30,26,15,25,0,35,50,3,0,29,1190
BLOB,BLOB,1,9988,0,0,85,19,77,73,43,38,75,38,54,2,726,70,511,63,32,76,ButlerMyles_29043,67,Myles,29043,0,73,9,Atlanta,1,0,0,45,86,0,84,48,36,46,17343,48,64,0,1,70,66,41,67,1,Butler,66,0,61,99,71,75,38,38,60,45,39,49,73,31,29043,66,48,53,46,38,15,0,44,43,53,0,0,3,80,87,36,62,21112,36,75,10,19,1,87,44,14,12,46,0,60,50,3,0,34,1144
BLOB,BLOB,1,9989,0,0,84,0,82,82,81,60,33,81,65,0,3670,35,511,63,26,79,OdomAmari_29053,27,Amari,29053,0,76,4,Inglewood,1,0,0,47,82,12,74,44,33,26,25505,29,23,0,1,29,27,80,30,1,Odom,27,0,30,99,62,40,36,45,25,79,50,0,55,26,29053,79,20,25,14,85,0,24,21,12,19,0,3,13,81,90,36,69,19887,82,25,84,87,1,84,34,86,84,75,0,45,50,2,0,24,1198
BLOB,BLOB,1,9990,0,0,81,0,77,83,32,44,68,46,44,2,3430,66,511,63,26,76,MitchellAlex_29063,60,Alex,29063,0,73,41,Murfreesboro,1,0,0,44,91,3,79,43,25,30,25505,48,42,0,1,80,66,27,68,1,Mitchell,51,0,61,99,85,84,40,45,27,30,44,53,76,29,29063,75,41,59,37,34,14,0,48,51,60,0,3,3,77,89,36,76,21391,37,85,36,16,1,90,18,34,11,25,0,75,50,3,0,25,1103
BLOB,BLOB,1,9991,0,0,75,0,65,78,30,37,74,48,52,3,2454,38,511,63,30,55,JacksonJosiah_29064,70,Josiah,29064,0,73,41,Smyrna,1,0,0,18,84,95,73,28,34,36,25505,57,30,0,1,76,72,30,43,1,Jackson,38,0,80,99,77,82,41,36,30,30,38,44,31,30,29064,74,61,63,53,29,12,0,52,56,60,0,3,5,67,91,20,82,21283,10,78,10,27,1,86,40,30,26,24,0,130,50,3,0,30,1171
BLOB,BLOB,1,9992,0,0,76,18,72,72,35,33,68,24,55,2,0,38,511,63,39,65,VisliselBradley_29067,75,Bradley,29067,0,75,14,Mount Vernon,1,0,0,23,86,8,76,37,29,42,20928,30,38,0,1,77,61,39,53,1,Vislisel,41,0,69,99,66,79,47,36,37,37,36,39,61,37,29067,67,41,41,37,25,11,0,39,34,45,0,3,13,73,85,36,67,21580,11,80,15,19,1,83,28,11,27,44,0,80,50,2,0,36,1171
BLOB,BLOB,1,9993,0,0,89,0,85,72,76,76,38,33,84,0,3790,71,511,63,57,84,ParkerJrJerrian_29070,38,Jerrian,29070,0,70,8,Orlando,1,0,0,5,84,9,89,15,15,75,25505,43,59,0,1,59,56,79,64,1,Parker Jr.,59,0,44,99,64,59,60,83,63,76,85,6,68,60,29070,77,28,56,28,34,1,0,23,44,22,0,0,3,86,85,36,70,22162,36,69,40,41,1,79,40,40,35,31,0,35,50,2,0,63,1190
BLOB,BLOB,1,9994,0,0,89,0,90,68,72,67,48,47,65,0,0,73,511,63,66,86,SmithMackAviyon_29071,39,Aviyon,29071,0,68,8,St. Petersburg,1,0,0,58,87,1,86,32,48,66,25505,35,66,0,1,59,38,84,47,1,Smith-Mack,38,0,40,99,53,55,65,53,79,82,52,17,62,75,29071,74,15,29,27,38,3,0,30,48,31,0,0,3,91,88,36,49,20040,21,52,31,14,1,86,19,31,34,30,0,20,50,3,0,72,1190
BLOB,BLOB,1,9995,0,0,79,0,76,72,32,44,68,46,44,2,6043,66,511,63,26,72,DiazJaMair_29073,73,JaMair,29073,0,73,29,Passaic,1,0,0,44,88,56,81,43,25,30,25505,48,42,0,1,79,66,27,64,1,Diaz,21,0,70,99,67,80,40,45,27,30,44,39,77,29,29073,70,41,59,37,34,10,0,48,51,60,0,3,3,76,85,34,75,20389,37,81,36,16,1,89,18,34,11,25,0,85,50,2,0,25,1200
BLOB,BLOB,1,9996,0,0,74,19,65,75,31,36,73,36,55,3,3289,35,511,63,30,57,McKinneyJaden_29077,73,Jaden,29077,0,76,41,Collierville,1,0,0,19,86,11,77,33,42,32,50622,54,31,0,1,77,68,31,40,1,McKinney,34,0,76,99,73,74,41,35,27,28,34,44,26,30,29077,73,58,62,52,28,12,0,54,53,61,0,0,15,69,87,20,82,18251,28,81,35,20,1,90,19,26,28,39,0,125,50,3,0,30,1157
BLOB,BLOB,1,9997,0,0,85,0,84,78,63,44,61,45,35,0,2990,70,511,63,38,80,LoweKode_29078,28,Kode,29078,0,73,8,Coleman,1,0,0,38,84,7,86,30,46,57,25505,56,43,0,1,79,59,57,62,1,Lowe,59,0,44,99,74,78,41,61,34,63,56,60,68,38,29078,73,51,65,44,45,18,0,55,50,67,0,3,3,84,87,33,75,20617,31,82,30,25,1,88,18,28,10,44,0,45,50,3,0,38,1220
BLOB,BLOB,1,9998,0,0,81,21,75,74,71,43,70,45,68,2,2161,68,511,63,45,72,HawkinsGarrett_29079,59,Garrett,29079,0,75,41,Sevierville,1,0,0,34,88,4,81,33,26,65,2749,54,46,0,1,78,77,72,64,1,Hawkins,62,0,59,99,72,76,49,43,46,68,45,53,75,45,29079,67,57,61,49,48,14,0,50,52,64,0,3,13,79,81,34,75,18054,26,80,18,15,1,88,39,11,13,44,0,67,50,2,0,45,1220
BLOB,BLOB,1,9999,0,0,84,0,80,72,75,73,53,39,72,2,0,76,511,63,64,73,CheeksCash_29080,54,Cash,29080,0,79,5,Colorado Springs,1,0,0,59,88,4,87,41,28,71,25505,58,70,0,1,40,59,73,55,1,Cheeks,24,0,54,99,61,56,70,76,82,69,66,23,30,67,29080,72,53,54,53,29,4,0,54,55,55,0,3,12,82,87,25,62,17858,10,54,11,10,1,84,11,34,25,36,0,75,50,2,0,69,1220
BLOB,BLOB,1,10000,0,0,69,18,57,74,25,41,81,37,52,3,8343,30,511,63,25,48,EtienneEric_29090,71,Eric,29090,0,73,8,Miramar,1,0,0,22,88,99,74,38,44,36,13375,58,24,0,1,76,75,28,33,1,Etienne,29,0,81,99,70,77,40,41,27,26,41,44,25,26,29090,76,54,66,46,29,12,0,56,60,64,0,3,15,64,85,20,82,17954,28,80,34,10,1,89,39,16,11,36,0,150,50,1,0,24,1229
BLOB,BLOB,1,10001,0,0,71,0,59,77,25,45,80,38,56,3,1633,24,511,63,25,47,FletcherJakeem_29091,67,Jakeem,29091,0,73,0,Tanner,1,0,0,23,87,52,73,44,26,31,25505,55,24,0,1,73,82,23,24,1,Fletcher,19,0,79,99,72,78,38,42,23,25,45,44,50,23,29091,75,46,68,40,32,12,0,54,57,65,0,3,5,65,84,20,84,17974,31,79,31,25,1,88,36,13,12,33,0,152,50,3,0,23,1229
BLOB,BLOB,1,10002,0,0,80,0,72,80,42,41,77,38,52,2,5423,62,511,63,30,65,WrightStephon_29099,75,Stephon,29099,0,77,4,Los Angeles,1,0,0,8,87,9,78,42,47,41,25505,39,29,0,1,75,61,33,58,1,Wright,54,0,79,99,78,75,40,41,30,31,40,44,62,33,29099,75,40,61,35,35,12,0,47,52,62,0,3,13,71,88,15,83,20961,16,75,30,27,1,89,30,33,16,42,0,125,50,3,0,29,1124
BLOB,BLOB,1,10003,0,0,81,0,79,72,76,72,53,71,72,0,2515,58,511,63,24,77,JordanGrant_29101,50,Grant,29101,0,74,17,New Orleans,1,0,0,57,87,9,77,47,46,28,25505,50,24,0,1,64,40,76,22,1,Jordan,32,0,50,99,63,62,36,59,26,73,58,0,32,26,29101,68,27,58,25,75,0,1,42,57,40,0,3,3,81,88,38,72,18144,72,55,76,81,1,88,79,83,78,68,0,57,50,3,0,25,1180
BLOB,BLOB,1,10004,0,0,87,0,84,75,56,47,62,48,63,0,0,66,511,63,34,81,BournesKendall_29102,41,Kendall,29102,0,72,29,Union,1,0,0,31,87,3,85,39,42,62,25505,58,44,0,1,74,63,56,63,1,Bournes,75,0,53,99,72,75,45,68,39,55,61,59,71,32,29102,70,65,66,53,38,18,0,55,50,69,0,0,3,85,89,33,64,17792,22,72,21,21,1,88,38,20,20,38,0,35,50,3,0,31,1214
BLOB,BLOB,1,10005,0,0,88,0,87,74,48,45,58,45,43,0,3044,66,511,63,26,85,MageeTJ_29103,31,TJ,29103,0,70,17,Denham Springs,1,0,0,40,86,7,83,31,41,50,25505,57,26,0,1,65,48,53,72,1,Magee,69,0,44,99,76,77,41,54,26,53,43,55,75,27,29103,73,49,68,44,47,16,0,56,61,69,0,3,3,87,88,37,65,18224,17,69,19,22,1,87,13,38,29,32,0,30,50,3,0,24,1214
BLOB,BLOB,1,10006,0,0,89,0,84,77,77,30,72,29,48,0,1167,68,511,63,44,79,DanielZeraun_29104,43,Zeraun,29104,0,73,31,Brooklyn,1,0,0,45,87,38,83,39,32,62,25505,56,29,0,1,78,53,71,72,1,Daniel,73,0,55,99,70,79,46,35,39,75,33,59,76,47,29104,75,57,55,53,36,18,0,52,49,57,0,0,3,87,89,33,73,17907,32,81,18,22,1,88,22,31,12,31,0,45,50,3,0,45,1214
BLOB,BLOB,1,10007,0,0,76,19,73,73,39,40,74,31,57,2,8072,32,511,63,29,67,NoblesJoshua_29108,73,Joshua,29108,0,76,29,Camden,1,0,0,2,83,2,75,39,36,35,25537,79,32,0,1,77,83,30,54,1,Nobles,37,0,71,99,71,73,44,38,30,29,38,41,58,30,29108,68,69,71,72,31,11,0,74,72,69,0,3,13,73,77,15,75,18310,29,79,24,10,1,81,17,11,13,44,0,105,50,3,0,31,1214
BLOB,BLOB,1,10008,0,0,77,0,75,75,73,71,50,40,61,2,1342,78,511,63,69,71,DowlingMax_29109,47,Max,29109,0,78,31,Buffalo,1,0,0,47,87,11,77,47,46,47,25505,64,76,0,1,21,59,69,30,1,Dowling,22,0,43,99,62,46,66,65,78,65,68,24,51,71,29109,72,54,59,56,26,4,0,59,60,61,0,3,12,75,88,25,73,17939,28,45,19,22,1,88,19,24,36,48,0,80,50,3,0,75,1214
BLOB,BLOB,1,10009,0,0,75,18,68,78,28,28,36,44,53,3,2512,39,511,63,38,55,JonesJrAllen_29114,42,Allen,29114,0,76,0,Cottonwood,1,0,0,41,86,50,73,36,25,40,5439,83,39,0,1,37,82,38,39,1,Jones Jr.,38,0,36,99,62,35,42,31,40,35,31,34,36,40,29114,75,80,79,79,38,9,0,75,74,74,0,3,15,69,86,20,84,22002,21,29,14,23,1,88,40,30,18,41,0,130,50,3,0,37,1101
BLOB,BLOB,1,10010,0,0,89,0,86,84,84,86,55,44,85,2,1780,62,511,63,31,85,GantJordan_29115,47,Jordan,29115,0,70,8,Lakeland,1,0,1,68,89,22,86,46,33,61,25505,51,55,0,1,72,65,83,27,1,Gant,35,0,46,99,64,65,34,82,41,82,82,6,68,42,29115,83,58,62,59,40,1,0,43,54,45,0,3,2,87,90,15,76,17993,10,64,13,18,1,88,44,27,18,41,0,45,50,3,0,49,1101
BLOB,BLOB,1,10011,0,0,90,0,87,78,60,46,54,44,54,0,3844,65,511,63,34,83,PearsonRoman_29121,43,Roman,29121,0,74,34,Pickerington,1,0,0,45,86,5,83,47,25,61,25505,56,46,0,1,64,55,66,73,1,Pearson,72,0,43,99,76,74,41,55,35,66,45,57,79,38,29121,75,63,66,54,45,16,0,56,60,68,0,3,3,88,88,36,55,19915,13,66,10,32,1,87,24,14,16,27,0,35,50,3,0,38,1146
BLOB,BLOB,1,10012,0,0,89,0,86,75,75,75,47,25,64,0,4175,77,511,63,78,84,RidleyBrennan_29128,38,Brennan,29128,0,71,45,Richmond,1,0,0,44,91,5,84,42,37,74,25505,34,73,0,1,58,37,81,46,1,Ridley,30,0,37,99,57,55,79,64,77,76,61,17,27,77,29128,74,16,36,28,46,3,0,30,45,30,0,0,3,88,83,38,55,19036,34,52,18,22,1,78,40,11,29,27,0,15,50,2,0,77,1114
BLOB,BLOB,1,10013,0,0,92,0,85,91,59,25,78,24,62,2,0,60,511,63,42,83,LampronGideonESPN_29129,65,Gideon ESPN,29129,0,72,34,LaGrange,1,0,1,25,91,44,87,29,30,48,25505,35,25,0,1,90,67,61,71,1,Lampron,45,0,75,99,93,96,46,51,41,58,44,53,75,38,29129,88,23,24,24,47,14,0,28,11,27,0,3,3,86,93,34,73,18921,28,94,23,32,1,91,19,27,27,48,0,60,50,3,0,38,1123
BLOB,BLOB,1,10014,0,0,90,0,89,82,53,41,63,41,47,0,1972,66,511,63,32,88,GreerMiles_29131,35,Miles,29131,0,70,45,Springfield,1,0,0,5,91,6,91,32,35,53,25505,56,61,0,1,80,55,64,79,1,Greer,75,0,37,99,84,85,41,47,71,60,40,59,80,29,29131,82,48,47,46,28,17,0,53,58,65,0,0,3,90,92,36,64,18023,32,79,24,16,1,88,37,12,25,28,0,35,50,3,0,30,1115
BLOB,BLOB,1,10015,0,0,66,0,53,74,45,46,58,45,50,3,0,29,511,63,30,49,IannuzziJohn_29135,31,John,29135,0,76,20,Belmont,1,0,0,10,86,60,64,38,29,28,25505,82,27,0,1,65,80,24,28,1,Iannuzzi,24,0,61,99,63,27,38,43,27,30,41,38,28,30,29135,72,75,79,74,27,6,0,78,74,76,0,3,15,57,87,20,87,21278,28,45,20,12,1,88,35,14,10,37,0,155,50,3,0,28,1118
BLOB,BLOB,1,10016,0,0,69,0,59,72,37,37,50,24,52,3,4288,30,511,63,34,51,RussellJacob_29136,36,Jacob,29136,0,76,29,Glen Ridge,1,0,0,36,86,70,65,35,26,30,25505,78,33,0,1,50,78,31,32,1,Russell,29,0,50,99,62,34,39,38,33,35,37,38,32,32,29136,72,81,79,80,35,6,0,79,82,76,0,3,15,63,88,15,85,18424,33,37,28,35,1,83,31,20,22,44,0,135,50,2,0,32,1118
BLOB,BLOB,1,10017,0,0,85,20,86,73,79,71,42,70,77,0,6394,61,511,63,31,85,FloresAngel_29138,46,Angel,29138,0,73,2,Casa Grande,1,0,0,42,87,7,84,44,44,30,50621,38,27,0,1,49,38,80,33,1,Flores,48,0,49,99,64,58,38,50,28,80,58,4,39,26,29138,73,39,51,40,65,0,26,40,44,40,0,3,3,84,88,95,75,18772,72,47,78,78,1,87,80,86,75,69,0,50,50,3,0,25,1118
BLOB,BLOB,1,10018,0,0,71,22,57,69,24,27,75,42,54,3,1856,25,511,63,39,55,GilbertMakhi_29143,70,Makhi,29143,0,74,2,Phenix City,1,0,0,5,86,55,64,23,21,5,15803,34,35,0,1,75,87,33,21,1,Gilbert,25,0,78,99,59,74,41,24,28,39,40,44,32,33,29143,71,43,45,39,47,12,0,31,37,45,0,3,15,66,86,36,78,20452,34,77,15,11,1,88,10,30,34,25,0,105,50,3,0,39,1127
